gene,log2FC,pvalue,padj
GPBP1,-0.15001634230174687,3.4480192063807675e-12,1.3720085215719516e-10
HAT1,-0.12574452619561516,3.4759482800847674e-12,1.3793324627054184e-10
MRPL24,-0.08192648296086613,3.6193858801145535e-12,1.4323274614092676e-10
DPRXP4,0.09134449439910153,3.680335851008005e-12,1.4524791407629414e-10
ALG5,-0.12075360244996336,3.713881189539998e-12,1.4617351942743841e-10
ATG16L2,0.19720059476255258,3.765049658671717e-12,1.4778585164282155e-10
MRPL58,-0.10167663682921368,3.7766552081140814e-12,1.4784074063330906e-10
ASAP1,0.149431189609059,3.806170075164751e-12,1.4859452120939691e-10
RGS14,0.10793419800928827,3.9000199664287845e-12,1.518491644993401e-10
ARHGEF2,0.12991496734681007,3.920293310336915e-12,1.5222929840997286e-10
ABTB1,0.18952142044168774,3.961371098486906e-12,1.5341309890503835e-10
ABCA7,0.10839581685806543,4.22869556127189e-12,1.6332913735856548e-10
SELPLG,0.19629310068210692,4.328942367044083e-12,1.667563862879428e-10
MRPS31,-0.15920039460851587,4.423516010277332e-12,1.699474957370209e-10
TAF1C,0.07485969234554535,4.644509419694352e-12,1.7796580538320898e-10
PDHB,-0.14605585833083445,5.220119616310133e-12,1.9949396443967275e-10
LRCH4,0.15629182011979204,5.556341944600926e-12,2.1178435980421005e-10
SKIV2L,0.13536217138885398,5.66488475571853e-12,2.1535483150085875e-10
CCDC25,-0.08017885015536752,5.851163525750885e-12,2.2185406415438696e-10
UBA7,0.16626600979178008,5.910109388397494e-12,2.2350398010848383e-10
UBL5,-0.12173246440941288,6.1773413220799046e-12,2.330015929922014e-10
EBAG9,-0.05997769976659573,6.528505573662326e-12,2.4560746682837694e-10
PRKCD,0.0915636921760914,6.9111948895947555e-12,2.593309502095607e-10
DEF8,0.0737214592958999,6.95216460950866e-12,2.60194191741921e-10
NDUFV2,-0.14310818657549973,7.2313844132760694e-12,2.699468346440479e-10
SNRNP70,0.10825050518965895,7.253197900770434e-12,2.7006508584770943e-10
MKNK1,0.08836308615017785,7.68008723406863e-12,2.852266243544873e-10
RAN,-0.10817961402180476,8.064135282434256e-12,2.987236200275646e-10
COQ5,-0.16348330030292324,8.104114567535725e-12,2.991466221042307e-10
ANAPC10,-0.09102694015245572,8.116861535968149e-12,2.991466221042307e-10
PSMB7,-0.13187870602167173,8.165400484917834e-12,3.001717274709388e-10
WDR12,-0.06894188641920085,8.466520913332451e-12,3.1045338964229676e-10
LYRM2,-0.14281694309114012,8.48966712724828e-12,3.1051600674511133e-10
CCDC59,-0.18998577701553643,8.52846875698452e-12,3.1114947475104226e-10
AGTRAP,0.13550436889017625,8.66419693731901e-12,3.1530710663348877e-10
BTBD10,-0.12105575005330138,8.717466287520749e-12,3.1645058072293365e-10
WDR33,-0.04127203187773887,8.921259166365994e-12,3.230387944141127e-10
SH2D1A,-0.22353231037353538,9.174572587596682e-12,3.313828163559859e-10
IAH1,-0.15798598207512615,9.900207179540878e-12,3.567029870359952e-10
LBHD1,-0.12272545988378347,1.03789050692819e-11,3.7302248392922837e-10
HSPA8,-0.20680336232621954,1.0577523569498234e-11,3.7921992915993177e-10
GTF2F2,-0.160959102334437,1.065348798261027e-11,3.810002961484621e-10
UNC13D,0.1283599825659234,1.1496489845626829e-11,4.101358594188645e-10
MRPL42,-0.049812048239533446,1.1708370752803035e-11,4.166684078221109e-10
GGPS1,-0.1329251901081383,1.2204640758881943e-11,4.33264746940309e-10
CMC2,-0.21292922316494511,1.3217107292901065e-11,4.679392593528094e-10
ZNF350,-0.08304834081434809,1.324600223243937e-11,4.679392593528094e-10
PRPF38A,-0.04426668082506602,1.3411853013624547e-11,4.721534373652243e-10
SUCLG1,-0.10131048997411618,1.3430489933338333e-11,4.721534373652243e-10
COMMD6,-0.4361707119706555,1.4052399287488436e-11,4.92820705278408e-10
HINT1,-0.483457419649314,1.4946410370516643e-11,5.216477296543689e-10
DYNLT3,-0.11910478101300459,1.4939077613469547e-11,5.216477296543689e-10
CALM2,-0.23458239461177044,1.515972778860668e-11,5.27820906947546e-10
HELZ2,0.22768223746085603,1.5273417017464928e-11,5.305040097864797e-10
TMEM184B,0.13504019939879708,1.607996534161846e-11,5.571823397320616e-10
CDK5RAP3,0.14598387412175207,1.6414730816342587e-11,5.674247282670788e-10
HACL1,-0.11037080259403442,1.661719191280471e-11,5.730557325358654e-10
SNRNP27,-0.13061902878432097,1.726593448044016e-11,5.940137648805113e-10
SET,-0.17863835092159697,1.7338937592047065e-11,5.951117821877007e-10
ISY1,-0.08973242485652122,1.747534719152468e-11,5.983757180190153e-10
HAUS1,-0.07489645440078707,1.8454205463996133e-11,6.304026225012264e-10
RDH14,-0.13319644894780236,1.968266193643899e-11,6.707851187938408e-10
MIGA2,0.08401457738002893,2.0780945892928596e-11,7.065521603595723e-10
LRP3,0.13290073453345297,2.108898567013943e-11,7.153462961271652e-10
LILRB3,0.14120847721381757,2.206428526403693e-11,7.466801583278293e-10
NFU1,-0.1131078764323572,2.2288019176486656e-11,7.524934026858571e-10
PPIL3,-0.07902629572271724,2.2443340046973724e-11,7.559752028845754e-10
HCG27,0.20907054195693853,2.2715923417362798e-11,7.633815192043684e-10
NRBP2,0.0892794568250963,2.289980751888308e-11,7.677796576469967e-10
DNAJA2,-0.17509764479099488,2.500643002296378e-11,8.345463881396484e-10
VPS29,-0.25120724270828276,2.495406817811988e-11,8.345463881396484e-10
TOMM5,-0.12818716146471587,2.5580198787409667e-11,8.517324120387164e-10
IFFO1,0.13592101032792137,2.5772602178939828e-11,8.56170573302212e-10
ACTR10,-0.15345927471337983,2.6146382571148716e-11,8.666000118089657e-10
CCDC58,-0.07870115860196414,2.6334790252682975e-11,8.708518310955713e-10
NFAT5,0.10182110587738791,2.654762775995302e-11,8.758902972099305e-10
EIF3D,-0.14328550492538739,2.6727574202845175e-11,8.798231471682034e-10
PSMA6,-0.32917593690305935,2.7143953075924043e-11,8.894864623341263e-10
FANCG,0.08920532666966174,2.7115875486760845e-11,8.894864623341263e-10
PRICKLE4,-0.17464692859043218,2.7891778609309142e-11,9.119289421607982e-10
ATP5C1,-0.26551989093526807,2.8000019051892046e-11,9.134060269090189e-10
REM2,0.1569102224014971,2.834223115916292e-11,9.20903435176791e-10
LINC00999,0.16473303165614972,2.8357009948139245e-11,9.20903435176791e-10
RPL34,-0.11522064542470378,2.928568694979743e-11,9.489348764672617e-10
UTP6,-0.13656965785472153,2.94031241021072e-11,9.506135033368765e-10
NDUFA9,-0.10423246752640214,2.955951549687981e-11,9.535412526877666e-10
PARL,-0.09741466267404064,3.04420665249876e-11,9.776560788202227e-10
MRPL13,-0.13872369361244807,3.040789203414663e-11,9.776560788202227e-10
U2SURP,-0.07944556445740858,3.1227566928736894e-11,1.0006638924686398e-09
EEF1E1,-0.14425959460658522,3.140972271025636e-11,1.0042790810934945e-09
HMGB2,-0.19166357124380973,3.1959880172718544e-11,1.0196187322062894e-09
VRK1,-0.07463504286607581,3.321070175079155e-11,1.0525903734417693e-09
CAPN15,0.1591056763629135,3.314818392838899e-11,1.0525903734417693e-09
TMCO1,-0.33780590416163037,3.32113919264629e-11,1.0525903734417693e-09
STK11IP,0.09892333058022373,3.371164109831768e-11,1.0661122481834787e-09
AHSA1,-0.09398636829860862,3.538853390273661e-11,1.1167048475974663e-09
PLGRKT,-0.13489250528876973,3.6053878738595964e-11,1.135226912282226e-09
SBF1,0.14041817095472098,3.7996058270826665e-11,1.1937850498799423e-09
TMEM175,0.13108401893272337,3.830300355722484e-11,1.2008240335992307e-09
CCT2,-0.17688184762486703,4.038940904607853e-11,1.2634993533982753e-09
TM9SF3,-0.10702619363377597,4.0817645682092014e-11,1.2741439225418549e-09
LINC00936,0.17841466301959485,4.330676990317851e-11,1.3489360328551344e-09
CD163,0.12777984383520558,4.430702906185017e-11,1.3771309204545876e-09
PHAX,-0.060332661757864336,4.443094869850439e-11,1.3780253981780247e-09
ZZEF1,0.10083665026720201,4.519058149945985e-11,1.3985905607653342e-09
DGKQ,0.16465862020806732,4.587854910076594e-11,1.4168548084765327e-09
MAPK7,0.04264175839617934,4.984752319505322e-11,1.536152182887555e-09
RYBP,0.20739779199158548,5.094360974193826e-11,1.5632780582674444e-09
OPLAH,0.1350891693278582,5.085725351443689e-11,1.5632780582674444e-09
STAB1,0.10030007826407861,5.384458848901007e-11,1.6488055384245708e-09
ASNSD1,-0.23327078316728667,5.562252209797635e-11,1.6996552955001888e-09
RPS3A,-0.5453951492252056,5.758710227700446e-11,1.7559822934318578e-09
EXOSC9,-0.07193331647214496,6.014832757073976e-11,1.830227681795367e-09
SIGLEC16,0.07250723300717343,6.060079966662305e-11,1.8401299420783402e-09
TMEM259,0.06446093822805832,6.135387855926982e-11,1.8590995335825607e-09
ASB6,0.05281981722589446,6.291138357217741e-11,1.9023141537774897e-09
BEST1,0.18217869023974487,6.405053863657308e-11,1.9327250033585926e-09
SLC15A4,0.14293764424082056,6.467558164088409e-11,1.947528325335894e-09
WDFY2,0.08239261993908098,6.659004431322906e-11,1.996874123877453e-09
ARHGAP9,0.1618001401321223,6.648058047557392e-11,1.996874123877453e-09
PPP2R3C,-0.17762180309309628,6.78301862281189e-11,2.029860366380319e-09
C11orf74,-0.04450398926192367,6.89521146028933e-11,2.0591802637284672e-09
RINL,0.12278028874181945,7.005088628997323e-11,2.083402540090292e-09
RAB40C,0.14153041439014657,7.004417367076092e-11,2.083402540090292e-09
TBC1D10C,0.13695222685369934,7.062308441610109e-11,2.096116300579525e-09
DENND1C,0.14077050006607372,7.184855286917743e-11,2.119798263105843e-09
CKS2,-0.08319597412077862,7.18140733400058e-11,2.119798263105843e-09
TTF1,-0.03426706579204719,7.186004882525331e-11,2.119798263105843e-09
KIAA1143,-0.059412395571220245,7.598950296109694e-11,2.237056831074244e-09
SMIM11A,-0.04292748897020271,7.650503607341642e-11,2.247665197743131e-09
C2orf68,0.11152404725234799,7.70376298584446e-11,2.258730831720064e-09
UVSSA,0.14369362048226275,7.772090510904725e-11,2.2741607870695765e-09
TMUB2,0.08584589444301649,8.325023610455453e-11,2.431041168827355e-09
TRAPPC2B,-0.06682737122461102,8.405733747268325e-11,2.44967097777534e-09
REC8,0.11780799875600234,8.509139013257648e-11,2.460286105694082e-09
PGGHG,0.28378188465960896,8.51010314107108e-11,2.460286105694082e-09
KCTD12,0.11500720252779217,8.504465872831507e-11,2.460286105694082e-09
ATG3,-0.10729230281805169,8.470391899603637e-11,2.460286105694082e-09
LSM14A,-0.16696959294630176,8.877958762559278e-11,2.5615210102969837e-09
POLE4,-0.19659658206956898,9.394303534212435e-11,2.7051111807064195e-09
LOC401357,0.2734658888019421,9.414389389410479e-11,2.7055161888139162e-09
PPM1M,0.11067785468340219,9.60455755559595e-11,2.7547012205000345e-09
ADAP1,0.13098475251976538,9.65027333567484e-11,2.762343063120838e-09
ITPRIP,0.17154010515961993,9.743254139178153e-11,2.7834574546717236e-09
USP16,-0.09214113201580165,9.870455853474882e-11,2.8142457201127987e-09
STAT6,0.17595965820048143,1.0080616988014995e-10,2.868519773171104e-09
ITGB2,0.15461793161480664,1.0426132252942598e-10,2.9610215598356976e-09
SETMAR,-0.06854879540804948,1.0711546139280615e-10,3.0361232761071852e-09
DVL3,0.10062266464977743,1.0732498739069863e-10,3.0361232761071852e-09
TOP2B,-0.1549986639634504,1.0980333887778947e-10,3.1001784801284655e-09
DENND3,0.1632044367936718,1.1039385818732437e-10,3.1107872412163545e-09
CLECL1,-0.08073859094089642,1.1117828488070986e-10,3.1268083072081587e-09
CSF3R,0.1942512781182426,1.1219576082023932e-10,3.1493089141867177e-09
PIGF,-0.05738276872442416,1.1552765774796623e-10,3.2336763086781206e-09
HMGN1,-0.1762564363607062,1.1570277619762318e-10,3.2336763086781206e-09
APLP2,0.08561859741880795,1.1587116847583159e-10,3.2336763086781206e-09
ETFA,-0.14804737954958647,1.1763922825514343e-10,3.2767049654759566e-09
GPR18,-0.13886404242951667,1.203241772204869e-10,3.3450583164328837e-09
HSPA1L,0.11210433403982911,1.2171216580140162e-10,3.377162853386017e-09
ACSS2,0.08710149421454716,1.2315208793122314e-10,3.410582871120145e-09
EFHD2,0.1392419718074187,1.2371964471033883e-10,3.4197620877567703e-09
CHKB,0.10367578944416778,1.2885628633897254e-10,3.554960859683197e-09
LSM7,-0.165870537025814,1.3282535983067e-10,3.657495269557841e-09
TBC1D2,0.11211393608910303,1.3791004701990282e-10,3.790301937450232e-09
ARHGAP4,0.1491798041501884,1.3819455707380424e-10,3.790927963365494e-09
CLEC4A,-0.19905745548727793,1.4083389376023255e-10,3.856026686622322e-09
C2orf49,-0.06299964103334599,1.431373510842203e-10,3.9117007417053714e-09
CUX1,0.049847880816667356,1.441899187393571e-10,3.9256518477835494e-09
ICAM3,0.17315600599517467,1.4395820132158288e-10,3.9256518477835494e-09
BLCAP,-0.07399807921568158,1.4467328358858064e-10,3.931421837705444e-09
COMMD8,-0.11653638335674454,1.486869952404187e-10,4.032925915846862e-09
THOC3,-0.083905013060809,1.500805913483186e-10,4.057102768265494e-09
MRPL40,-0.05753381434893612,1.5013857247930853e-10,4.057102768265494e-09
GTF2E2,-0.1291790009155065,1.5096721935710243e-10,4.07189796120721e-09
ATP6V0B,0.11067545347547991,1.6536663651021386e-10,4.451989522702486e-09
MMADHC,-0.144456980499017,1.7018995598057936e-10,4.573341971099651e-09
CCT8,-0.14359400736291406,1.7570017185433108e-10,4.712669053959502e-09
CFLAR,0.2152921836214805,1.7638421837144401e-10,4.7222717539593254e-09
C14orf2,-0.16636158329998008,1.7693744134520212e-10,4.7283429897489065e-09
SERTAD1,0.1323926865547822,1.7772636649639938e-10,4.7406789914067195e-09
SLC9A8,0.1271197905504069,1.8291008465309569e-10,4.8675954945055655e-09
PMPCB,-0.1201502695949408,1.8315655513018042e-10,4.8675954945055655e-09
NDUFS3,-0.13078204166359164,1.8363036126586866e-10,4.871249363690186e-09
EML4,-0.16534979244666026,1.87416875078457e-10,4.962606981053695e-09
ABRACL,-0.13259152657265716,1.9843926701184676e-10,5.244880188685381e-09
SSH3,0.11686929342977859,2.0080707684115523e-10,5.297795448027855e-09
RGS19,0.13320214719626655,2.0702363183454077e-10,5.4518732427117976e-09
KRCC1,-0.12876883999873723,2.1099390063810314e-10,5.546344204795437e-09
PSMD10,-0.08091523141055035,2.123853388791707e-10,5.572806609286066e-09
AKAP13,0.10964074589437267,2.2229063337512593e-10,5.822165522251942e-09
ITPRIPL2,0.09921175718234476,2.4238453741679415e-10,6.33699935008095e-09
PSMC1,-0.08650678133721179,2.4366607336111185e-10,6.359025957769989e-09
PLOD1,0.16173943016789316,2.446092076722752e-10,6.372157848786392e-09
ZNF302,-0.13914692611778623,2.4597200224433414e-10,6.396155261233278e-09
SLC26A8,0.0770627167153064,2.5173127103145777e-10,6.534185895375689e-09
HIGD1A,-0.1598250826694514,2.521960516979193e-10,6.534539557768629e-09
ULK1,0.14375150534674574,2.534692279870204e-10,6.555800532435721e-09
NDST2,0.09984852290148982,2.551266765279526e-10,6.586906921267141e-09
PAK1IP1,-0.05902883387429281,2.5604646510678253e-10,6.59889146015416e-09
DCAF15,0.05450228475926444,2.57987785610155e-10,6.63711383086587e-09
RPL13AP6,-0.2397026897260197,2.612424145832533e-10,6.708927540467802e-09
BLOC1S5,-0.07832644501452535,2.6348545295892574e-10,6.75455451443731e-09
TBC1D20,0.06712251431744942,2.7656707889642167e-10,7.077380867024331e-09
SLCO3A1,0.0770658218234237,2.869277693359262e-10,7.329562277004507e-09
ACOT13,-0.09230804635840784,2.936747507431938e-10,7.488706143951442e-09
EHD1,0.1408543222936629,2.9695483379094543e-10,7.559040092492186e-09
GPR132,0.07868210084971938,3.033780950196588e-10,7.70899706713112e-09
ACTR6,-0.18197226116343845,3.11570721040441e-10,7.903310549123902e-09
PRMT1,-0.0941103690393632,3.187961329047987e-10,8.072453127610323e-09
PPWD1,-0.12143116034568546,3.2341390033627454e-10,8.175090632583944e-09
PFKFB4,0.1826529520675937,3.3230222350492353e-10,8.385131368023192e-09
ANKRD11,0.05813657630400826,3.3320265055850776e-10,8.393229896851176e-09
KIAA1147,-0.1524812303244456,3.396303506933471e-10,8.540288193476457e-09
XPO6,0.183816776060711,3.4434990290248074e-10,8.643958394522583e-09
RABL3,-0.05701325334462126,3.4564067946609564e-10,8.661348791326867e-09
TMEM126B,-0.1953348428110413,3.4705748620024714e-10,8.681831830957478e-09
C17orf62,0.14530553789779432,3.527098466408886e-10,8.808016239218329e-09
ABR,0.05544431008542716,3.658740230106953e-10,9.121031582249417e-09
MANF,-0.1433510024666944,3.7548104191011493e-10,9.344445723412552e-09
ARHGAP27,0.08224430399832894,3.9027453243560457e-10,9.695945673751796e-09
UQCRC2,-0.12401369993702183,4.010982693279928e-10,9.947786529018233e-09
SNX27,0.14417843146112475,4.233780452635685e-10,1.0482406166833377e-08
RPL22,-0.17410848199690676,4.3243522131398066e-10,1.0688381818279344e-08
NACC2,0.08424633006212723,4.4184836715127244e-10,1.0902439096795621e-08
ACAT2,-0.08208499569116601,4.5557500372926666e-10,1.1222021010229079e-08
ZC3H3,0.12384038618886528,4.6199387472358185e-10,1.1360813720706892e-08
FGL2,-0.20769382748402698,4.674690407883305e-10,1.1475968791149457e-08
EEF1A1,-0.20297994679144082,4.686372260346334e-10,1.148518034160005e-08
TBXAS1,0.15760633107220734,4.907626160613147e-10,1.2007104275392032e-08
NSMCE2,-0.06728666389549964,5.063372078799557e-10,1.236726495604263e-08
RNA28S5,0.676441260671826,5.136910261997151e-10,1.2525758962081943e-08
ADCY4,0.10442341785645581,5.158776283909673e-10,1.2557935411117261e-08
MAST3,0.17699700302971166,5.195817084226884e-10,1.2626881652339292e-08
VBP1,-0.2195644491846549,5.405733420567782e-10,1.311022305558756e-08
PCMT1,-0.2115067832411217,5.412809574179344e-10,1.311022305558756e-08
EXOC7,0.06380944218574047,5.519777778127943e-10,1.3346988537296348e-08
MYB,-0.09272360802086865,5.600240135505605e-10,1.351897968711053e-08
CSAD,0.08517801962171223,5.799380570714117e-10,1.3976410679904038e-08
LRR1,-0.03972790914404989,5.982328942006215e-10,1.4393364185385054e-08
SYTL3,0.13896800860543834,6.155490024206567e-10,1.4785425789487217e-08
CLNS1A,-0.17743275837333528,6.207063672161286e-10,1.4884620898606635e-08
KATNA1,-0.0921837116178299,6.222413981236739e-10,1.489676762053437e-08
POLR3C,-0.07696463923768171,6.644154070624434e-10,1.588018606582909e-08
USP32,0.07363696883394866,6.869147443812228e-10,1.6390894823093295e-08
TMEM8A,0.17061471116014637,6.959802732685536e-10,1.6579898483588372e-08
CCNH,-0.05632715315802628,7.468527235547212e-10,1.7762585957252185e-08
RPS29,-0.24009239701925011,7.831804406033208e-10,1.859604180606311e-08
ATP2A2,0.05611004073777259,8.13654274382922e-10,1.9288000834962755e-08
NME7,-0.03499774212328077,8.184143049705654e-10,1.9369138550970048e-08
ZNF613,-0.04944970035408769,8.292134122288091e-10,1.9592703201830458e-08
KAT14,-0.07671307799212457,8.333042831006293e-10,1.9657295173337974e-08
CBX3,-0.09132177990536405,8.408346856940115e-10,1.9742622567331947e-08
FICD,0.09306562117223649,8.402173359983436e-10,1.9742622567331947e-08
HSPH1,-0.167696673468404,8.410106409861787e-10,1.9742622567331947e-08
SLC9A1,0.15453451450495237,8.451646245542716e-10,1.9808033045378753e-08
ABCE1,-0.12891050751459954,8.749260004703724e-10,2.04394003077627e-08
FRAT1,0.14542986805883107,8.737107261509684e-10,2.04394003077627e-08
MNT,0.12898296654135244,9.005451779680944e-10,2.1004019899661642e-08
NUDT3,-0.09407729048348301,9.066052701711865e-10,2.11113677381985e-08
POLR1E,-0.07663649101045156,9.085146804915014e-10,2.1121872603914776e-08
CKLF,-0.24853014289338482,9.478540861575444e-10,2.2001151576772234e-08
LOC728554,-0.06559560259272601,9.637017866736663e-10,2.2333210685090213e-08
MCTS1,-0.07816602359581015,9.793836135581742e-10,2.259614740938118e-08
ZNF23,-0.05855238071909685,9.797280152645252e-10,2.259614740938118e-08
SWAP70,-0.11438158406704968,9.78781417480665e-10,2.259614740938118e-08
PNRC2,-0.1251098421538881,9.83779891875889e-10,2.263083408531401e-08
IKBKB,0.04783696005651983,9.843569092617942e-10,2.263083408531401e-08
